symbol,symbol_era_id,resolution_status,resolution_disposition,evidence_tier,research_route,instrument_type,historical_issuer_name,event_type,event_date,successor,primary_source_url,secondary_source_url,source_note,resolver
ABR-A,ABR-A#008,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170609,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#011,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20171004,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#010,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170801,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170303,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170428,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#009,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170707,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170213,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20161221,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#012,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20210623,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170124,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170410,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-A,ABR-A#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170525,,local:parent-root-current-evidence,,Local terminal disposition: ABR-A linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-B,ABR-B#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170608,,local:parent-root-current-evidence,,Local terminal disposition: ABR-B linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-B,ABR-B#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170826,,local:parent-root-current-evidence,,Local terminal disposition: ABR-B linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-B,ABR-B#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170406,,local:parent-root-current-evidence,,Local terminal disposition: ABR-B linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-B,ABR-B#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20210623,,local:parent-root-current-evidence,,Local terminal disposition: ABR-B linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-B,ABR-B#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170710,,local:parent-root-current-evidence,,Local terminal disposition: ABR-B linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-B,ABR-B#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170309,,local:parent-root-current-evidence,,Local terminal disposition: ABR-B linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-B,ABR-B#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170120,,local:parent-root-current-evidence,,Local terminal disposition: ABR-B linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#010,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20171017,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170303,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#008,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170712,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170605,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170502,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170407,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#011,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20210623,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170117,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#009,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170928,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20170216,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ABR-C,ABR-C#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ABR,preferred_security_terminal_action,20161215,,local:parent-root-current-evidence,,Local terminal disposition: ABR-C linked to parent/root symbol ABR with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AEP-B,AEP-B#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AEP,preferred_security_terminal_action,20200930,,local:parent-root-current-evidence,,Local terminal disposition: AEP-B linked to parent/root symbol AEP with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AEP-C,AEP-C#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AEP,preferred_security_terminal_action,20200930,,local:parent-root-current-evidence,,Local terminal disposition: AEP-C linked to parent/root symbol AEP with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AES-C,AES-C#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AES,preferred_security_terminal_action,20161230,,local:parent-root-current-evidence,,Local terminal disposition: AES-C linked to parent/root symbol AES with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AES-C,AES-C#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AES,preferred_security_terminal_action,20170523,,local:parent-root-current-evidence,,Local terminal disposition: AES-C linked to parent/root symbol AES with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AES-C,AES-C#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AES,preferred_security_terminal_action,20170222,,local:parent-root-current-evidence,,Local terminal disposition: AES-C linked to parent/root symbol AES with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AES-C,AES-C#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AES,preferred_security_terminal_action,20170419,,local:parent-root-current-evidence,,Local terminal disposition: AES-C linked to parent/root symbol AES with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AES-C*,AES-C*#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AES,preferred_security_terminal_action,20170622,,local:parent-root-current-evidence,,Local terminal disposition: AES-C* linked to parent/root symbol AES with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170327,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#011,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20240717,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#008,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170826,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#009,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170925,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170607,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#010,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20171011,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20161228,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170712,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170310,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170523,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGM-C,AGM-C#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGM,preferred_security_terminal_action,20170208,,local:parent-root-current-evidence,,Local terminal disposition: AGM-C linked to parent/root symbol AGM with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-B,AGO-B#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170728,,local:parent-root-current-evidence,,Local terminal disposition: AGO-B linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-B,AGO-B#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170828,,local:parent-root-current-evidence,,Local terminal disposition: AGO-B linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-B,AGO-B#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170106,,local:parent-root-current-evidence,,Local terminal disposition: AGO-B linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-B,AGO-B#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170208,,local:parent-root-current-evidence,,Local terminal disposition: AGO-B linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-B,AGO-B#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20171012,,local:parent-root-current-evidence,,Local terminal disposition: AGO-B linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-B,AGO-B#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170320,,local:parent-root-current-evidence,,Local terminal disposition: AGO-B linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-B,AGO-B#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20210709,,local:parent-root-current-evidence,,Local terminal disposition: AGO-B linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-E,AGO-E#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20210924,,local:parent-root-current-evidence,,Local terminal disposition: AGO-E linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-E,AGO-E#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170621,,local:parent-root-current-evidence,,Local terminal disposition: AGO-E linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-E,AGO-E#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170206,,local:parent-root-current-evidence,,Local terminal disposition: AGO-E linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-E,AGO-E#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20161227,,local:parent-root-current-evidence,,Local terminal disposition: AGO-E linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-E,AGO-E#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170510,,local:parent-root-current-evidence,,Local terminal disposition: AGO-E linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170110,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#008,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170826,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#010,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20210924,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170223,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170427,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170801,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170630,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170406,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170208,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AGO-F,AGO-F#009,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AGO,preferred_security_terminal_action,20170929,,local:parent-root-current-evidence,,Local terminal disposition: AGO-F linked to parent/root symbol AGO with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-A*,AHL-A*#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20161221,,local:parent-root-current-evidence,,Local terminal disposition: AHL-A* linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-B,AHL-B#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20161223,,local:parent-root-current-evidence,,Local terminal disposition: AHL-B linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-B,AHL-B#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20170208,,local:parent-root-current-evidence,,Local terminal disposition: AHL-B linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-B,AHL-B#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20170504,,local:parent-root-current-evidence,,Local terminal disposition: AHL-B linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-B,AHL-B#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20170330,,local:parent-root-current-evidence,,Local terminal disposition: AHL-B linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-B*,AHL-B*#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20170630,,local:parent-root-current-evidence,,Local terminal disposition: AHL-B* linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-C,AHL-C#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20241231,,local:parent-root-current-evidence,,Local terminal disposition: AHL-C linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-C,AHL-C#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20170315,,local:parent-root-current-evidence,,Local terminal disposition: AHL-C linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHL-C,AHL-C#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHL,preferred_security_terminal_action,20170217,,local:parent-root-current-evidence,,Local terminal disposition: AHL-C linked to parent/root symbol AHL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHT-A,AHT-A#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHT,preferred_security_terminal_action,20170628,,local:parent-root-current-evidence,,Local terminal disposition: AHT-A linked to parent/root symbol AHT with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHT-A,AHT-A#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHT,preferred_security_terminal_action,20170223,,local:parent-root-current-evidence,,Local terminal disposition: AHT-A linked to parent/root symbol AHT with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
